2010-04-29 12:00:38,289 [main] INFO  HTSCARTReader load: reading /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/tree-mag.inf
2010-04-29 12:00:38,292 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 262 Decision nodes and 263 Leaf nodes.
2010-04-29 12:00:38,292 [main] INFO  HTSCARTReader load: CART[0], total number of nodes in this CART: 525
2010-04-29 12:00:38,295 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 262 Decision nodes and 263 Leaf nodes.
2010-04-29 12:00:38,295 [main] INFO  HTSCARTReader load: CART[1], total number of nodes in this CART: 525
2010-04-29 12:00:38,301 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 451 Decision nodes and 452 Leaf nodes.
2010-04-29 12:00:38,302 [main] INFO  HTSCARTReader load: CART[2], total number of nodes in this CART: 903
2010-04-29 12:00:38,305 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 287 Decision nodes and 288 Leaf nodes.
2010-04-29 12:00:38,305 [main] INFO  HTSCARTReader load: CART[3], total number of nodes in this CART: 575
2010-04-29 12:00:38,322 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 220 Decision nodes and 221 Leaf nodes.
2010-04-29 12:00:38,323 [main] INFO  HTSCARTReader load: CART[4], total number of nodes in this CART: 441
2010-04-29 12:00:38,323 [main] INFO  HMMVoice   Loading GV Model Set:
2010-04-29 12:00:38,323 [main] INFO  GVModelSet LoadGVModelSet reading: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/gv-mgc-littend.pdf
2010-04-29 12:00:38,323 [main] INFO  GVModelSet LoadGVModelSet reading: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/gv-lf0-littend.pdf
2010-04-29 12:00:38,323 [main] INFO  Voice      Registering voice `cmu-slt-hsmm': female, locale en_US
2010-04-29 12:00:38,323 [main] INFO  HMMSynthesizer started.
2010-04-29 12:00:38,324 [main] INFO  Synthesis  Module started (ACOUSTPARAMS->AUDIO, locale null).
2010-04-29 12:00:38,324 [main] INFO  MbrolaSynthesizer Starting power-on self test.
2010-04-29 12:00:38,330 [main] INFO  MbrolaCaller Starting Synthesis with command: /home/czikus/CurCode/CogXSS10Orange/tools/mary/bin/mbrola-linux-i386 -e /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/us1/us1 - -.raw
2010-04-29 12:00:38,344 [main] INFO  MbrolaCaller Writing to module.
2010-04-29 12:00:38,346 [main reader] INFO  Audio reader Finished reading.
2010-04-29 12:00:38,346 [main] INFO  MbrolaCaller Conversion required for voice us1
2010-04-29 12:00:38,349 [main] WARN  MbrolaCaller Conversion to audio format PCM_SIGNED 22050.0 Hz, 16 bit, mono, 2 bytes/frame, big-endian not supported. Providing voice default instead: PCM_SIGNED 16000.0 Hz, 16 bit, mono, 2 bytes/frame, little-endian
2010-04-29 12:00:38,349 [main] INFO  MbrolaSynthesizer Power-on self test complete.
2010-04-29 12:00:38,349 [main] INFO  HMMSynthesizer Starting power-on self test.
2010-04-29 12:00:38,378 [main] INFO  HTSEngine  Using external prosody for duration: using phone alignment for duration from ContinuousFeatureProcessors.
2010-04-29 12:00:38,386 [main] INFO  HTSEngine  Number of models in sentence numModel=8  Total number of states numState=40
2010-04-29 12:00:38,386 [main] INFO  HTSEngine  Total number of frames=152  Number of voiced frames=91
2010-04-29 12:00:38,395 [main] INFO  ParameterGeneration Parameter generation for MCEP: 
2010-04-29 12:00:38,493 [main] INFO  ParameterGeneration Parameter generation for LF0: 
2010-04-29 12:00:38,494 [main] INFO  ParameterGeneration Using external prosody for lf0: using unit_logf0 and unit_logF0delta from ContinuousFeatureProcessors.
2010-04-29 12:00:38,515 [main] INFO  ParameterGeneration Parameter generation for STR 
2010-04-29 12:00:38,516 [main] INFO  ParameterGeneration Parameter generation for MAG 
2010-04-29 12:00:38,517 [main] INFO  Vocoder    HMM speech generation with mixed-excitation.
2010-04-29 12:00:38,517 [main] INFO  Vocoder    Pulse generated with Fourier Magnitudes.
2010-04-29 12:00:38,517 [main] INFO  Vocoder    No postfiltering applied.
2010-04-29 12:00:38,708 [main] INFO  Vocoder    Finish processing 152 mcep frames.
2010-04-29 12:00:38,708 [main] INFO  Vocoder    length in samples=12160
2010-04-29 12:00:38,711 [main] INFO  HMMSynthesizer Power-on self test complete.
2010-04-29 12:00:38,712 [main] INFO  TextToMaryXML Module started (TEXT->RAWMARYXML, locale null).
2010-04-29 12:00:38,712 [main] INFO  TextToMaryXML Starting power-on self test.
2010-04-29 12:00:38,712 [main] INFO  TextToMaryXML Power-on self test complete.
2010-04-29 12:00:38,934 [main] INFO  SableParser Module started (SABLE->RAWMARYXML, locale null).
2010-04-29 12:00:38,934 [main] INFO  SableParser Starting power-on self test.
2010-04-29 12:00:38,934 [main] INFO  SableParser Power-on self test complete.
2010-04-29 12:00:39,087 [main] INFO  SSMLParser Module started (SSML->RAWMARYXML, locale null).
2010-04-29 12:00:39,087 [main] INFO  SSMLParser Starting power-on self test.
2010-04-29 12:00:39,087 [main] INFO  SSMLParser Power-on self test complete.
2010-04-29 12:00:39,174 [main] INFO  APMLParser Module started (APML->RAWMARYXML, locale null).
2010-04-29 12:00:39,174 [main] INFO  APMLParser Starting power-on self test.
2010-04-29 12:00:39,174 [main] INFO  APMLParser Power-on self test complete.
2010-04-29 12:00:39,174 [main] INFO  JTokeniser Module started (RAWMARYXML->TOKENS, locale null).
2010-04-29 12:00:39,174 [main] INFO  de.dfki.lt.tools.tokenizer.JTok loading language resources for en
2010-04-29 12:00:39,185 [main] INFO  de.dfki.lt.tools.tokenizer.JTok loading language resources for de
2010-04-29 12:00:39,205 [main] INFO  JTokeniser Starting power-on self test.
2010-04-29 12:00:39,205 [main] INFO  JTokeniser Power-on self test complete.
2010-04-29 12:00:39,205 [main] INFO  DummyTokens2Words Module started (TOKENS->WORDS, locale null).
2010-04-29 12:00:39,205 [main] INFO  DummyTokens2Words Starting power-on self test.
2010-04-29 12:00:39,205 [main] INFO  DummyTokens2Words Power-on self test complete.
2010-04-29 12:00:39,211 [main] INFO  Prosody    Module started (PHONEMES->INTONATION, locale null).
2010-04-29 12:00:39,211 [main] INFO  Prosody    Starting power-on self test.
2010-04-29 12:00:39,211 [main] INFO  Prosody    Power-on self test complete.
2010-04-29 12:00:39,211 [main] INFO  PronunciationModel Module started (INTONATION->ALLOPHONES, locale null).
2010-04-29 12:00:39,211 [main] INFO  PronunciationModel Starting power-on self test.
2010-04-29 12:00:39,211 [main] INFO  PronunciationModel Power-on self test complete.
2010-04-29 12:00:39,211 [main] INFO  TargetFeatureLister Starting power-on self test.
2010-04-29 12:00:39,211 [main] INFO  TargetFeatureLister Power-on self test complete.
2010-04-29 12:00:39,211 [main] INFO  TargetFeatureLister Module started (ACOUSTPARAMS->HALFPHONE_TARGETFEATURES, locale null).
2010-04-29 12:00:39,211 [main] INFO  TargetFeatureLister Starting power-on self test.
2010-04-29 12:00:39,211 [main] INFO  TargetFeatureLister Power-on self test complete.
2010-04-29 12:00:39,211 [main] INFO  DummyAllophones2AcoustParams Module started (ALLOPHONES->ACOUSTPARAMS, locale null).
2010-04-29 12:00:39,211 [main] INFO  DummyAllophones2AcoustParams Starting power-on self test.
2010-04-29 12:00:39,212 [main] INFO  DummyAllophones2AcoustParams Power-on self test complete.
2010-04-29 12:00:39,212 [main] INFO  Realised acoustparams extractor Module started (AUDIO->REALISED_ACOUSTPARAMS, locale null).
2010-04-29 12:00:39,212 [main] INFO  Realised acoustparams extractor Starting power-on self test.
2010-04-29 12:00:39,212 [main] INFO  Realised acoustparams extractor Power-on self test complete.
2010-04-29 12:00:39,212 [main] INFO  Realised durations extractor Module started (AUDIO->REALISED_DURATIONS, locale null).
2010-04-29 12:00:39,212 [main] INFO  Realised durations extractor Starting power-on self test.
2010-04-29 12:00:39,212 [main] INFO  Realised durations extractor Power-on self test complete.
2010-04-29 12:00:39,212 [main] INFO  main       Startup complete.
2010-04-29 12:00:39,255 [main] INFO  server     Starting server.
2010-04-29 12:00:39,260 [main] INFO  server     Waiting for client to connect on port 59125
2010-04-29 12:01:34,579 [main] INFO  server     Connection from localhost (127.0.0.1).
2010-04-29 12:01:34,582 [main] INFO  server     Waiting for client to connect on port 59125
2010-04-29 12:01:34,587 [pool-1-thread-1] INFO  R 1        New request (input type "TEXT", output type "AUDIO", voice "us1", audio "WAVE")
2010-04-29 12:01:34,588 [main] INFO  server     Connection from localhost (127.0.0.1).
2010-04-29 12:01:34,588 [main] INFO  server     Waiting for client to connect on port 59125
2010-04-29 12:01:34,592 [RH 1] INFO  RH 1       Read:
This is an announcement

2010-04-29 12:01:34,592 [RH 1] WARN  Voice      Module marytts.modules.KlattDurationModeller(en_US) is not in the standard list of modules -- will start our own, but will not be able to shut it down at the end.
2010-04-29 12:01:34,592 [RH 1] INFO  ModuleRegistry Now initiating mary module 'marytts.modules.KlattDurationModeller(en_US)'
2010-04-29 12:01:34,594 [RH 1] INFO  KlattDurationModeller Module started (ALLOPHONES->DURATIONS, locale en_US).
2010-04-29 12:01:34,602 [RH 1] WARN  Voice      Module marytts.modules.TobiContourGenerator(en_US) is not in the standard list of modules -- will start our own, but will not be able to shut it down at the end.
