;R	G	B	Name
0.66275	0.22228	0.16659	1
0.63529	0.21544	0.16152	1
0.58431	0.18687	0.13719	1
0.56863	0.17006	0.11779	1
0.1631	0.23142	0.47843	3
0.18305	0.25408	0.44706	3
0.21837	0.30301	0.47059	3
0.15441	0.22264	0.45882	3
0.19121	0.26289	0.4902	3
0.11855	0.19953	0.51373	3
0.076093	0.17609	0.55686	3
0.054801	0.13827	0.47843	3
0.91765	0.83959	0.58657	2
0.86667	0.71843	0.45103	2
0.92157	0.76783	0.47998	2
0.80784	0.74608	0.53432	2
0.84706	0.75205	0.52595	2
0.87843	0.7615	0.49448	2
0.92941	0.82688	0.51927	2
0.61569	0.21822	0.14739	1
0.57451	0.20589	0.1373	1
0.1839	0.44706	0.29308	5
0.17352	0.43922	0.28146	5
0.15423	0.42157	0.26829	5
0.17355	0.44706	0.28751	5
0.16539	0.43529	0.27981	5
0.65882	0.36861	0.13176	4
0.68627	0.37277	0.12433	4
0.6902	0.37282	0.12245	4
0.081362	0.16748	0.46275	3
0.094902	0.1825	0.47451	3
0.085755	0.16866	0.45882	3
0.64862	0.67451	0.23806	2
0.096015	0.10937	0.12941	7
0.092956	0.1069	0.12549	7
0.094118	0.10327	0.12157	7
0.11042	0.12133	0.14314	7
0.70987	0.92941	0.92941	8
0.72549	0.34646	0.29592	1
0.63922	0.32665	0.2805	1
0.69412	0.34643	0.30297	1
0.68627	0.34346	0.29752	1
0.14087	0.41176	0.3937	5
0.25121	0.4519	0.47451	5
0.82353	0.56131	0.23886	4
0.85098	0.57107	0.23925	4
0.86667	0.55708	0.22273	4
0.93725	0.93356	0.33803	2
0.92941	0.92941	0.34625	2
0.97255	0.97255	0.37684	2
1	1	0.37788	2
0.97647	0.97647	0.36742	2
0.94902	0.94902	0.34239	2
0.95294	0.95294	0.35387	2
0.94902	0.94902	0.34983	2
0.88627	0.88627	0.35451	2
0.8902	0.87678	0.32129	2
0.88235	0.88235	0.30307	2
1	1	0.34902	2
0.87059	0.87059	0.33436	2
0.21882	0.29906	0.48627	3
0.21198	0.28865	0.48235	3
0.21168	0.28902	0.48235	3
0.19151	0.26565	0.45098	3
0.2094	0.28412	0.4549	3
0.23401	0.32551	0.48235	3
0.23437	0.29831	0.4451	3
0.20218	0.27534	0.4549	3
0.18616	0.25482	0.41961	3
0.21538	0.26472	0.4	3
0.21025	0.27487	0.43137	3
0.18275	0.24302	0.39216	3
0.20092	0.2458	0.34118	3
0.20678	0.38824	0.31911	5
0.22892	0.4	0.32729	5
0.21817	0.39216	0.31966	5
0.18235	0.36471	0.30158	5
0.21237	0.4	0.31709	5
0.24323	0.44314	0.35984	5
0.26149	0.46667	0.373	5
0.16523	0.3451	0.29036	5
0.2217	0.41569	0.33919	5
0.23159	0.43137	0.3521	5
0.22528	0.38039	0.30838	5
0.22696	0.38039	0.30837	5
0.21961	0.37647	0.30492	5
0.20977	0.37255	0.30221	5
0.20367	0.36863	0.30023	5
0.23137	0.53723	1	3
0.20784	0.51857	1	3
0.18738	0.47121	1	3
0.18431	0.45248	1	3
0.20513	0.4988	1	3
0.21961	0.52164	1	3
0.24314	0.54886	1	3
0.19255	0.4823	1	3
0.19216	0.47528	1	3
0.19391	0.40281	0.89412	3
0.18546	0.39764	0.89804	3
0.19759	0.40903	0.9098	3
0.19894	0.40856	0.90588	3
0.19433	0.40883	0.91765	3
0.088499	0.1043	0.14118	7
0.088739	0.10125	0.12941	7
0.095523	0.10797	0.14118	7
0.082218	0.094019	0.12549	7
0.08461	0.09362	0.11765	7
0.10844	0.12479	0.16078	7
0.082888	0.092558	0.12157	7
0.10045	0.11419	0.1451	7
0.096416	0.1036	0.12157	7
0.094118	0.1086	0.14118	7
0.080882	0.090074	0.11765	7
0.078431	0.090756	0.12157	7
0.094314	0.10994	0.1451	7
0.081136	0.090264	0.11765	7
0.72977	0.91489	0.98824	8
0.68235	0.85415	0.9098	8
0.74519	0.92864	0.95686	8
0.75048	0.92138	0.95686	8
0.72846	0.90881	0.97255	8
0.93085	1	1	8
0.85098	1	1	8
0.98824	1	1	8
0.92701	1	1	8
0.88235	1	1	8
0.93725	1	0.98207	8
0.81045	0.95294	0.95294	8
0.80054	0.93333	0.93333	8
0.8689	0.98039	0.98039	8
0.86677	0.98824	0.98824	8
0.86851	0.98431	0.98431	8
0.86851	0.98431	0.98431	8
0.86623	0.98824	0.98824	8
0.86422	0.98824	0.98824	8
0.88747	0.98824	0.98824	8
0.92157	1	1	8
0.91525	1	1	8
0.87659	0.98039	0.98039	8
0.90167	0.98039	0.98039	8
0.94681	1	1	8
0.96863	1	0.99104	8
0.95431	1	0.96723	8
0.90588	0.99216	0.99216	8
0.91073	0.98824	0.98824	8
0.36792	0.49412	0.29971	5
0.375	0.50588	0.30758	5
0.3772	0.51765	0.31137	5
0.39136	0.51373	0.30374	5
0.36414	0.51765	0.31137	5
0.35118	0.50196	0.29517	5
0.44005	0.6497	0.84314	3
0.36975	0.55797	0.76471	3
0.42471	0.66253	0.83333	3
0.43383	0.64241	0.85098	3
0.50833	0.70806	0.87451	3
0.35542	0.5183	0.70196	3
0.38139	0.64678	0.90196	3
0.42811	0.71793	0.97255	3
0.43959	0.68409	0.88627	3
0.45386	0.74596	0.97255	3
0.38758	0.65147	0.8902	3
0.33273	0.64253	0.9098	3
0.94613	1	1	8
0.97255	1	1	8
0.91832	0.99216	0.99216	8
0.92466	0.99216	0.99216	8
0.69706	0.77647	0.77647	8
0.85756	0.99018	0.99608	8
0.84631	0.96078	0.96078	8
0.90429	0.99216	0.99216	8
0.8074	0.93542	0.94902	8
0.20339	0.24679	0.2902	7
0.073203	0.075817	0.094118	7
0.047059	0.05098	0.070588	7
0.044444	0.047619	0.066667	7
0.047059	0.05042	0.070588	7
0.045614	0.048246	0.066667	7
0.048529	0.052206	0.070588	7
0.16761	0.19346	0.20392	7
0.082956	0.08547	0.098039	7
0.062976	0.066205	0.082353	7
0.059608	0.059608	0.07451	7
0.092647	0.097059	0.10588	7
0.18196	0.20392	0.20392	7
0.086275	0.089412	0.10196	7
0.06192	0.063983	0.078431	7
0.11012	0.1352	0.16863	7
0.11092	0.13733	0.17255	7
0.096863	0.11773	0.14902	7
0.08366	0.098871	0.12549	7
0.075129	0.085882	0.1098	7
0.072222	0.080719	0.10196	7
0.081395	0.090865	0.1098	7
0.089577	0.10024	0.12157	7
0.09869	0.11021	0.12941	7
0.10094	0.1175	0.1451	7
0.088235	0.098039	0.11765	7
0.057516	0.063907	0.086275	7
0.064103	0.072587	0.098039	7
0.051225	0.055106	0.07451	7
0.068721	0.073016	0.090196	7
0.073529	0.079657	0.098039	7
0.07451	0.079739	0.098039	7
0.072464	0.079771	0.098039	7
0.070588	0.077311	0.094118	7
0.070153	0.073493	0.090196	7
0.067519	0.070199	0.086275	7
0.070588	0.076471	0.094118	7
0.06445	0.068926	0.082353	7
0.057952	0.061264	0.07451	7
0.064052	0.067712	0.082353	7
0.091855	0.098416	0.11373	7
0.2455	0.27831	0.3098	7
0.29325	0.34083	0.37255	7
0.2849	0.33523	0.37647	7
0.23019	0.26608	0.30196	7
0.20399	0.23337	0.26275	7
0.23917	0.28198	0.31765	7
0.23824	0.27864	0.31765	7
0.20741	0.23704	0.26667	7
0.26617	0.31304	0.35686	7
0.21768	0.24938	0.27843	7
0.21326	0.24811	0.2902	7
0.34706	0.41133	0.46275	7
0.25641	0.30007	0.33333	7
0.068627	0.075415	0.098039	7
0.086511	0.08974	0.10588	7
0.09098	0.094745	0.1098	7
0.07797	0.082768	0.10196	7
0.091574	0.097112	0.11373	7
0.09893	0.10398	0.11765	7
0.081569	0.086667	0.10196	7
0.082353	0.094118	0.11765	7
0.95268	1	1	8
0.98039	1	0.98823	8
0.98226	1	0.98049	8
0.97647	1	0.98431	8
0.93333	1	1	8
0.9451	1	1	8
0.97255	1	1	8
0.30476	0.56528	0.86667	3
0.24493	0.52097	0.84118	3
0.21412	0.52385	0.86667	3
0.30075	0.65038	0.97647	3
0.37753	0.67762	0.96863	3
0.37562	0.62338	0.8902	3
0.12972	0.47054	0.9451	3
0.1385	0.48876	0.92941	3
0.14691	0.49852	0.91373	3
0.35365	0.47521	0.6549	3
0.032941	0.032941	0.047059	7
0.036415	0.036415	0.05098	7
0.037077	0.037077	0.05098	7
0.035686	0.035686	0.05098	7
0.037077	0.037077	0.05098	7
0.037077	0.037077	0.05098	7
0.036415	0.036415	0.05098	7
0.060317	0.063156	0.07451	7
0.071123	0.07393	0.082353	7
0.063866	0.066907	0.07451	7
0.076667	0.081176	0.090196	7
0.080989	0.086672	0.098039	7
0.064113	0.066192	0.07451	7
0.060539	0.063333	0.07451	7
0.070494	0.072866	0.082353	7
0.16671	0.19872	0.2902	3
0.14092	0.18799	0.30196	3
0.1195	0.16119	0.28627	3
0.16751	0.22449	0.30588	3
