;R	G	B	Name
1	1	0.28571	2
1	1	0.28788	2
1	1	0.28151	2
1	1	0.27731	2
1	1	0.28571	2
1	1	0.28151	2
1	1	0.28571	2
1	1	0.28571	2
1	1	0.28139	2
1	1	0.28571	2
0.99142	0.90383	0.13616	2
0.99571	0.9124	0.13345	2
0.99571	0.91723	0.13248	2
0.98712	0.89726	0.13557	2
0.99571	0.91373	0.13276	2
0.99142	0.90206	0.13616	2
0.99142	0.9038	0.13616	2
0.98712	0.89529	0.13557	2
0.99142	0.90535	0.13616	2
0.99142	0.90498	0.13616	2
0.96552	0.88644	0.13734	2
0.9569	0.87157	0.14023	2
0.94397	0.85076	0.14241	2
0.93966	0.84486	0.14176	2
0.93966	0.84578	0.14176	2
0.96121	0.87863	0.13941	2
0.93966	0.84298	0.14209	2
0.93966	0.84298	0.14209	2
0.94397	0.85103	0.14241	2
0.93966	0.84554	0.14176	2
0.99576	0.99276	0.42193	2
1	1	0.40678	2
1	1	0.40254	2
0.99153	0.98836	0.42434	2
1	1	0.39831	2
0.99153	0.98836	0.42434	2
1	1	0.40254	2
0.99576	0.99269	0.42373	2
1	1	0.39831	2
0.99153	0.98837	0.42434	2
1	1	0.28319	2
1	1	0.27876	2
1	1	0.29646	2
1	1	0.27876	2
1	1	0.27434	2
1	1	0.28	2
1	1	0.27434	2
1	1	0.28319	2
1	1	0.27434	2
1	1	0.27876	2
1	1	0.18341	2
1	1	0.19111	2
1	1	0.18777	2
1	1	0.18777	2
1	1	0.19214	2
1	0.99608	0.19214	2
1	1	0.18777	2
1	1	0.18777	2
1	1	0.19214	2
1	0.99598	0.19651	2
1	1	0.32414	2
1	1	0.36207	2
1	1	0.31034	2
1	1	0.37069	2
1	1	0.35776	2
1	1	0.36782	2
1	1	0.31034	2
1	1	0.375	2
1	1	0.36207	2
1	1	0.30603	2
0.17635	0.67083	0.33901	5
0.17598	0.6625	0.33556	5
0.17603	0.66667	0.33719	5
0.17579	0.66667	0.33708	5
0.17538	0.6875	0.34609	5
0.17637	0.66667	0.3373	5
0.17621	0.67083	0.339	5
0.17469	0.68333	0.34424	5
0.17715	0.675	0.34115	5
0.17504	0.68333	0.34447	5
0.19053	0.65126	0.3362	5
0.19128	0.65126	0.33654	5
0.18998	0.63445	0.32852	5
0.19061	0.66387	0.34174	5
0.19109	0.65126	0.33641	5
0.19075	0.65966	0.33995	5
0.19104	0.65126	0.33637	5
0.19118	0.65546	0.33839	5
0.19021	0.66387	0.34158	5
0.18998	0.63445	0.32852	5
0.19642	0.62771	0.33277	5
0.19928	0.61905	0.32844	5
0.19642	0.62771	0.33277	5
0.19948	0.62338	0.3305	5
0.19948	0.62338	0.33058	5
0.19913	0.62338	0.33065	5
0.19928	0.61905	0.32844	5
0.19913	0.62338	0.33065	5
0.19776	0.62338	0.33005	5
0.19948	0.62338	0.33044	5
0.17567	0.58369	0.30164	5
0.17597	0.57082	0.29496	5
0.17671	0.58369	0.30169	5
0.17628	0.58369	0.30164	5
0.17564	0.57082	0.29482	5
0.17582	0.5794	0.29958	5
0.17597	0.57082	0.2949	5
0.17675	0.58369	0.30161	5
0.17656	0.5794	0.29937	5
0.17574	0.5794	0.29959	5
0.19584	0.60606	0.31986	5
0.1959	0.60606	0.31983	5
0.19368	0.61472	0.32435	5
0.19521	0.61472	0.32429	5
0.19493	0.60173	0.31736	5
0.19496	0.60606	0.32008	5
0.19481	0.60606	0.32035	5
0.19524	0.60606	0.31973	5
0.19532	0.61039	0.32229	5
0.19584	0.60606	0.31986	5
0.19973	0.61207	0.31944	5
0.20395	0.60776	0.31975	5
0.20402	0.61207	0.32141	5
0.20672	0.60776	0.32065	5
0.20652	0.60776	0.32067	5
0.20472	0.60776	0.31987	5
0.20926	0.60345	0.3203	5
0.20672	0.60776	0.32065	5
0.20192	0.61207	0.3201	5
0.20823	0.60345	0.32009	5
0.17509	0.62705	0.32881	5
0.17499	0.62705	0.32878	5
0.17058	0.59426	0.3118	5
0.17264	0.60656	0.31875	5
0.17455	0.61885	0.32488	5
0.17373	0.61475	0.32273	5
0.17443	0.62295	0.32684	5
0.17055	0.59426	0.31179	5
0.17213	0.60246	0.31688	5
0.17228	0.60656	0.31861	5
0.14229	0.57205	0.2835	5
0.1437	0.58079	0.28774	5
0.14376	0.58079	0.28778	5
0.14651	0.59825	0.29709	5
0.14407	0.58079	0.28776	5
0.1441	0.58079	0.28775	5
0.14376	0.58079	0.28778	5
0.14565	0.58952	0.29212	5
0.14577	0.59389	0.29514	5
0.14301	0.57205	0.28368	5
0.10683	0.62319	0.27573	5
0.10727	0.62319	0.27584	5
0.10964	0.61836	0.27346	5
0.10614	0.62802	0.27841	5
0.10623	0.62319	0.27558	5
0.10593	0.62802	0.27832	5
0.10614	0.62802	0.27841	5
0.10857	0.61836	0.27288	5
0.10727	0.62319	0.27584	5
0.10821	0.61836	0.2734	5
0.24031	0.67382	0.38482	5
0.24881	0.72103	0.40992	5
0.24464	0.69528	0.39673	5
0.24751	0.71674	0.4076	5
0.24263	0.6824	0.38922	5
0.24203	0.6824	0.3897	5
0.24661	0.70386	0.40149	5
0.2445	0.69099	0.39426	5
0.24104	0.67382	0.3853	5
0.24738	0.71245	0.40533	5
0.17977	0.69737	0.35454	5
0.17872	0.69298	0.35228	5
0.16757	0.64035	0.32516	5
0.17247	0.66228	0.33574	5
0.1776	0.6886	0.35006	5
0.18365	0.7193	0.36557	5
0.17138	0.65789	0.33355	5
0.17061	0.65351	0.33157	5
0.1753	0.67544	0.34323	5
0.17511	0.67544	0.34333	5
0.22031	0.72489	0.39253	5
0.22605	0.72052	0.39241	5
0.21655	0.72926	0.39355	5
0.22468	0.72052	0.39195	5
0.21655	0.72926	0.39367	5
0.22271	0.72052	0.39146	5
0.21655	0.72926	0.39378	5
0.22562	0.72052	0.39251	5
0.22361	0.72052	0.39149	5
0.22475	0.72052	0.39196	5
0.27278	0.7735	0.45082	5
0.27297	0.77778	0.45326	5
0.27409	0.79487	0.46233	5
0.2731	0.78205	0.45525	5
0.27315	0.77778	0.45337	5
0.27348	0.78205	0.45533	5
0.26985	0.75214	0.43922	5
0.27344	0.77778	0.45335	5
0.27367	0.7906	0.46025	5
0.2735	0.78632	0.45749	5
0.22127	0.84889	0.43621	5
0.22145	0.84	0.43222	5
0.22132	0.81333	0.4204	5
0.22149	0.81333	0.42024	5
0.22163	0.84889	0.43611	5
0.22145	0.84889	0.4361	5
0.22147	0.81333	0.4203	5
0.2213	0.80889	0.41845	5
0.22244	0.82222	0.42496	5
0.22145	0.84889	0.4361	5
0.24215	0.63071	0.36854	5
0.24098	0.62656	0.36641	5
0.23925	0.67635	0.38321	5
0.25187	0.61411	0.36852	5
0.24053	0.6888	0.38846	5
0.24458	0.62656	0.36872	5
0.23971	0.6556	0.37618	5
0.25956	0.60996	0.37134	5
0.23971	0.6556	0.37618	5
0.24001	0.6805	0.38508	5
0.97409	0.97409	0.38863	2
0.95337	0.95337	0.39518	2
0.95337	0.95337	0.39518	2
0.97927	0.97927	0.38562	2
0.96373	0.96373	0.38949	2
0.98446	0.98446	0.38256	2
0.95337	0.95337	0.39518	2
0.98446	0.98446	0.38455	2
0.97927	0.97927	0.38562	2
0.98446	0.98446	0.38766	2
0.88384	0.88384	0.47317	2
0.89394	0.89394	0.46954	2
0.95455	0.95455	0.47245	2
0.87374	0.87374	0.46906	2
0.9596	0.9596	0.47011	2
0.93939	0.93939	0.48393	2
0.9596	0.9596	0.47011	2
0.96465	0.96465	0.47093	2
0.94444	0.94444	0.48176	2
0.88889	0.88889	0.4733	2
0.84135	0.84135	0.32359	2
0.93269	0.93269	0.34123	2
0.90865	0.90865	0.338	2
0.86058	0.86058	0.32702	2
0.90385	0.90385	0.33894	2
0.87019	0.87019	0.33051	2
0.93269	0.93269	0.34362	2
0.87019	0.87019	0.33051	2
0.86058	0.86058	0.32702	2
0.9375	0.9375	0.34255	2
0.45495	0.26582	0.16358	1
0.45045	0.24167	0.17208	1
0.44144	0.26436	0.22847	1
0.44595	0.26142	0.22297	1
0.45045	0.2401	0.17609	1
0.44144	0.26698	0.23165	1
0.43243	0.288	0.26174	1
0.43243	0.28642	0.25946	1
0.44144	0.2605	0.22374	1
0.45495	0.26582	0.16358	1
0.42534	0.29306	0.25054	1
0.42986	0.29689	0.25131	1
0.43439	0.34218	0.23911	1
0.42534	0.2884	0.25417	1
0.43439	0.34554	0.23694	1
0.43891	0.36707	0.23536	1
0.43439	0.33175	0.24194	1
0.42534	0.28979	0.2524	1
0.43891	0.38666	0.21946	1
0.43891	0.37265	0.23276	1
0.42667	0.3001	0.21076	1
0.42222	0.27936	0.23406	1
0.42222	0.28027	0.23295	1
0.41333	0.27126	0.2393	1
0.42222	0.27968	0.23295	1
0.41333	0.27126	0.2393	1
0.41778	0.27332	0.23809	1
0.41333	0.27141	0.23955	1
0.41778	0.27495	0.2321	1
0.42222	0.27943	0.234	1
0.40084	0.29364	0.18644	1
0.39241	0.25334	0.22023	1
0.38819	0.253	0.22596	1
0.40084	0.29484	0.18883	1
0.39662	0.27051	0.20044	1
0.40084	0.29395	0.18706	1
0.38819	0.25167	0.22334	1
0.38819	0.25286	0.2254	1
0.40084	0.29704	0.18631	1
0.39662	0.28519	0.18769	1
0.54185	0.16549	0.10932	1
0.51982	0.16929	0.12112	1
0.53744	0.16645	0.11216	1
0.52423	0.16869	0.11914	1
0.52863	0.16829	0.11747	1
0.52863	0.16716	0.11604	1
0.52863	0.16726	0.11564	1
0.54185	0.16614	0.11047	1
0.53744	0.16628	0.11197	1
0.53304	0.16572	0.11261	1
0.58333	0.16353	0.10294	1
0.5614	0.17466	0.12121	1
0.5614	0.17571	0.12261	1
0.5614	0.17455	0.12109	1
0.5614	0.17429	0.12073	1
0.58772	0.16381	0.10238	1
0.57018	0.17269	0.11716	1
0.56579	0.17455	0.12038	1
0.56579	0.17401	0.1196	1
0.58333	0.16605	0.10606	1
0.54472	0.17284	0.12537	1
0.54878	0.16904	0.12005	1
0.53252	0.17662	0.13186	1
0.54878	0.16771	0.11836	1
0.55691	0.166	0.11501	1
0.54065	0.17468	0.12829	1
0.55691	0.16597	0.11498	1
0.53659	0.1757	0.13024	1
0.55691	0.16597	0.11498	1
0.54878	0.16776	0.11849	1
0.54286	0.15666	0.10693	1
0.52653	0.16151	0.11589	1
0.54286	0.1575	0.108	1
0.52653	0.16362	0.11826	1
0.51837	0.16505	0.12166	1
0.53469	0.1607	0.1135	1
0.52245	0.1641	0.11973	1
0.51837	0.16521	0.12197	1
0.53061	0.16002	0.11333	1
0.53061	0.16109	0.11459	1
0.50602	0.14197	0.092004	1
0.51004	0.13994	0.088407	1
0.51004	0.13997	0.088476	1
0.49799	0.14302	0.095122	1
0.49799	0.14548	0.098288	1
0.50602	0.14162	0.091515	1
0.50201	0.14191	0.092964	1
0.48996	0.15182	0.10732	1
0.50602	0.14136	0.091176	1
0.49398	0.14438	0.097766	1
0.53629	0.38514	0.32701	1
0.54435	0.39492	0.29032	1
0.54839	0.40006	0.27646	1
0.53629	0.38474	0.3252	1
0.54839	0.40074	0.27419	1
0.52823	0.38684	0.34769	1
0.54839	0.39873	0.279	1
0.52419	0.38556	0.35167	1
0.54435	0.39426	0.28919	1
0.54839	0.39737	0.2841	1
0.59664	0.39124	0.26409	1
0.60084	0.38587	0.23109	1
0.58403	0.39213	0.3513	1
0.59664	0.38729	0.24075	1
0.59244	0.39654	0.30839	1
0.60084	0.38243	0.21	1
0.58403	0.39639	0.35941	1
0.58403	0.3965	0.35899	1
0.59664	0.38729	0.24075	1
0.58403	0.39523	0.35636	1
0.44082	0.11144	0.068344	1
0.44898	0.11051	0.065581	1
0.45306	0.11062	0.064723	1
0.43673	0.11219	0.07019	1
0.44082	0.11256	0.069886	1
0.45306	0.10955	0.063131	1
0.43673	0.11198	0.069878	1
0.4449	0.11108	0.067154	1
0.4449	0.11148	0.067702	1
0.45714	0.1091	0.061637	1
0.48571	0.10715	0.059365	1
0.46939	0.10547	0.060913	1
0.47347	0.10602	0.06056	1
0.47347	0.10616	0.060875	1
0.47755	0.10689	0.060964	1
0.47755	0.10691	0.060585	1
0.48571	0.10696	0.058756	1
0.46939	0.10547	0.060913	1
0.47347	0.1063	0.061273	1
0.47347	0.10622	0.060942	1
0.44856	0.11446	0.070639	1
0.46091	0.11287	0.065844	1
0.46914	0.11325	0.064317	1
0.45679	0.11397	0.068256	1
0.44856	0.11504	0.071362	1
0.46091	0.11387	0.067363	1
0.46502	0.11301	0.065003	1
0.45267	0.11427	0.069642	1
0.45679	0.11476	0.069432	1
0.45267	0.11381	0.069052	1
0.52227	0.32109	0.28487	1
0.53036	0.28309	0.22669	1
0.52227	0.31941	0.2821	1
0.52227	0.3097	0.26921	1
0.53036	0.28389	0.23059	1
0.51822	0.32186	0.28687	1
0.52632	0.28719	0.23684	1
0.52227	0.31657	0.27854	1
0.53036	0.27875	0.21585	1
0.51822	0.32698	0.29333	1
0.37518	0.66961	0.89412	3
0.35482	0.64538	0.80784	3
0.3737	0.66555	0.88235	3
0.35309	0.64481	0.80392	3
0.35363	0.64403	0.80784	3
0.36709	0.66634	0.85098	3
0.36709	0.66388	0.85098	3
0.36878	0.6652	0.8549	3
0.36189	0.65707	0.83137	3
0.35482	0.64538	0.80784	3
0.37882	0.69104	0.9252	3
0.3773	0.68762	0.90551	3
0.37882	0.69104	0.9252	3
0.37625	0.68805	0.90157	3
0.38043	0.69352	0.92913	3
0.36724	0.67133	0.8622	3
0.36783	0.6684	0.85039	3
0.37721	0.68856	0.92126	3
0.36819	0.67435	0.87402	3
0.36828	0.67269	0.86614	3
0.31975	0.59643	0.88627	3
0.31889	0.59383	0.84706	3
0.32059	0.59696	0.8549	3
0.32132	0.59847	0.88627	3
0.31719	0.58781	0.83137	3
0.3218	0.5971	0.88235	3
0.32092	0.59576	0.87059	3
0.32101	0.59821	0.88627	3
0.31995	0.5958	0.85882	3
0.31948	0.59307	0.86667	3
0.38023	0.68725	0.87008	3
0.38874	0.69707	0.89764	3
0.37873	0.68378	0.8622	3
0.38859	0.69752	0.90551	3
0.37671	0.6793	0.85433	3
0.38367	0.6926	0.87795	3
0.39196	0.70134	0.91339	3
0.38539	0.69529	0.88189	3
0.37324	0.67438	0.84646	3
0.39028	0.69938	0.90945	3
0.35791	0.64325	0.94118	3
0.36528	0.64673	0.90588	3
0.3521	0.63713	0.9451	3
0.3521	0.63713	0.9451	3
0.35167	0.64026	0.95686	3
0.35903	0.64313	0.93725	3
0.36549	0.64791	0.91373	3
0.36086	0.64317	0.92549	3
0.35652	0.6417	0.93725	3
0.36501	0.64947	0.92157	3
0.35863	0.65141	0.83137	3
0.35525	0.64827	0.82353	3
0.35165	0.6417	0.80784	3
0.35356	0.64626	0.81961	3
0.36543	0.66153	0.8549	3
0.34012	0.62056	0.76078	3
0.34793	0.6335	0.79216	3
0.35309	0.64079	0.80392	3
0.34582	0.62815	0.78039	3
0.34621	0.63068	0.78824	3
0.37084	0.56769	0.26795	5
0.37115	0.56769	0.2682	5
0.37077	0.56332	0.26772	5
0.36789	0.55022	0.26533	5
0.3684	0.55459	0.26567	5
0.37221	0.56769	0.26873	5
0.37212	0.56769	0.26858	5
0.36982	0.56332	0.26684	5
0.37125	0.56769	0.26836	5
0.37033	0.56332	0.2674	5
0.40992	0.61803	0.30215	5
0.41064	0.61803	0.30262	5
0.39914	0.59227	0.29466	5
0.40302	0.60086	0.29751	5
0.40504	0.60515	0.2991	5
0.40484	0.60515	0.29879	5
0.39908	0.59227	0.29465	5
0.40474	0.60515	0.29865	5
0.40371	0.60086	0.29799	5
0.40733	0.60944	0.30055	5
0.57809	0.81081	0.42001	5
0.58899	0.83333	0.42609	5
0.57104	0.7973	0.41526	5
0.56588	0.78829	0.4119	5
0.57809	0.81081	0.42001	5
0.578	0.81081	0.42001	5
0.5634	0.78378	0.41055	5
0.57531	0.80631	0.41781	5
0.578	0.81081	0.42001	5
0.59553	0.85135	0.42793	5
0.50228	0.7027	0.3553	5
0.50801	0.71622	0.35811	5
0.50036	0.69369	0.35631	5
0.49931	0.69369	0.35477	5
0.50342	0.70721	0.35522	5
0.50839	0.71622	0.35811	5
0.50228	0.7027	0.3553	5
0.50828	0.71622	0.35811	5
0.51204	0.72523	0.36075	5
0.50828	0.71622	0.35811	5
0.73279	0.25799	0.14793	1
0.73279	0.25736	0.14915	1
0.73279	0.25818	0.15032	1
0.74089	0.28208	0.14091	1
0.72874	0.25768	0.153	1
0.74089	0.28317	0.14061	1
0.73279	0.25922	0.14521	1
0.73279	0.25765	0.14904	1
0.7247	0.25727	0.15529	1
0.74089	0.27818	0.14174	1
0.78189	0.40632	0.1622	1
0.78189	0.40928	0.16087	1
0.76543	0.35044	0.18444	1
0.76955	0.35825	0.18323	1
0.76543	0.35044	0.18444	1
0.76955	0.36316	0.18216	1
0.76543	0.34944	0.19662	1
0.76543	0.34998	0.19637	1
0.77778	0.39799	0.16427	1
0.77778	0.38543	0.16746	1
0.71311	0.31142	0.16681	1
0.72541	0.33357	0.15216	1
0.71311	0.31082	0.17253	1
0.71721	0.31957	0.15821	1
0.72131	0.32592	0.15328	1
0.71311	0.31093	0.1657	1
0.71311	0.31206	0.16352	1
0.71721	0.31957	0.15821	1
0.72131	0.32469	0.15663	1
0.71721	0.31764	0.1627	1
0.72614	0.25874	0.14523	1
0.72199	0.25725	0.14952	1
0.71784	0.2574	0.1564	1
0.73444	0.26258	0.13715	1
0.73859	0.27001	0.13429	1
0.73029	0.26058	0.13804	1
0.72614	0.25923	0.14338	1
0.72199	0.25835	0.15338	1
0.72199	0.25698	0.15002	1
0.72614	0.26043	0.14303	1
0.65323	0.27443	0.16169	1
0.64516	0.26613	0.16249	1
0.66532	0.3114	0.15053	1
0.66129	0.30467	0.15045	1
0.65726	0.29172	0.15465	1
0.65726	0.27857	0.15987	1
0.64516	0.2648	0.16412	1
0.64516	0.26442	0.16422	1
0.64919	0.2711	0.16151	1
0.64516	0.26592	0.16249	1
0.69008	0.32274	0.18445	1
0.67355	0.29668	0.19438	1
0.69421	0.33202	0.18149	1
0.67355	0.29728	0.19429	1
0.68182	0.31035	0.18794	1
0.67769	0.29843	0.19424	1
0.69421	0.32822	0.18182	1
0.69421	0.33456	0.18042	1
0.67769	0.30079	0.1931	1
0.68182	0.30744	0.18921	1
0.69421	0.17821	0.07949	1
0.66529	0.17866	0.088925	1
0.68595	0.17761	0.081437	1
0.67769	0.17716	0.08305	1
0.66529	0.1774	0.087251	1
0.67355	0.1777	0.085451	1
0.66529	0.1774	0.087251	1
0.69421	0.1785	0.080102	1
0.67355	0.1774	0.085012	1
0.69008	0.17782	0.080242	1
0.30826	0.45403	0.63934	3
0.31326	0.46404	0.66803	3
0.31167	0.46157	0.65984	3
0.30817	0.45397	0.63934	3
0.31326	0.46404	0.66803	3
0.30667	0.45163	0.63525	3
0.31443	0.46606	0.67213	3
0.31244	0.46308	0.66393	3
0.31857	0.47299	0.68852	3
0.30667	0.45172	0.63525	3
0.25675	0.36239	0.51626	3
0.24855	0.35051	0.49187	3
0.2665	0.37537	0.54472	3
0.25702	0.36264	0.51626	3
0.24975	0.35233	0.49593	3
0.25764	0.36372	0.52033	3
0.24832	0.35021	0.49187	3
0.26522	0.37359	0.54065	3
0.25203	0.35581	0.50407	3
0.25666	0.36231	0.51626	3
0.33406	0.47919	0.6748	3
0.33333	0.47727	0.66667	3
0.32593	0.46672	0.64634	3
0.3313	0.47486	0.6626	3
0.33478	0.4805	0.6748	3
0.32716	0.46782	0.64634	3
0.32708	0.46889	0.65041	3
0.32927	0.47216	0.65854	3
0.33439	0.47992	0.6748	3
0.32927	0.47205	0.65854	3
0.32026	0.46308	0.66667	3
0.31893	0.46043	0.65854	3
0.31039	0.44492	0.61789	3
0.32035	0.46316	0.66667	3
0.31098	0.44631	0.62195	3
0.31453	0.45273	0.63821	3
0.30894	0.44361	0.61789	3
0.31732	0.4584	0.65447	3
0.31988	0.46283	0.66667	3
0.31649	0.45674	0.65041	3
0.32035	0.4791	0.69076	3
0.31751	0.47314	0.6747	3
0.31498	0.46901	0.66667	3
0.32035	0.4791	0.69076	3
0.31958	0.47737	0.68675	3
0.32206	0.48458	0.71084	3
0.32112	0.48051	0.69478	3
0.3177	0.47388	0.67871	3
0.3198	0.47838	0.69076	3
0.31825	0.47445	0.67871	3
0.26366	0.37964	0.548	3
0.2653	0.38289	0.556	3
0.26627	0.38392	0.564	3
0.26564	0.38338	0.56	3
0.268	0.3868	0.572	3
0.26743	0.38609	0.572	3
0.26576	0.38333	0.556	3
0.26541	0.38297	0.564	3
0.26398	0.38017	0.548	3
0.26647	0.38446	0.568	3
0.29812	0.40431	0.54656	3
0.3012	0.41356	0.57085	3
0.30013	0.40945	0.5587	3
0.30126	0.41684	0.583	3
0.30197	0.41976	0.59109	3
0.29992	0.40688	0.55061	3
0.30066	0.41525	0.57895	3
0.30056	0.41519	0.57895	3
0.30033	0.40725	0.55061	3
0.30128	0.4136	0.57085	3
0.21765	0.2965	0.4	3
0.21812	0.29874	0.40816	3
0.21663	0.29886	0.41633	3
0.21629	0.29439	0.39592	3
0.21659	0.29883	0.41633	3
0.21725	0.29732	0.40408	3
0.21737	0.29944	0.41633	3
0.21596	0.29394	0.39592	3
0.21579	0.29474	0.4	3
0.21693	0.29688	0.40408	3
0.19316	0.26295	0.37398	3
0.18924	0.25722	0.36179	3
0.19475	0.26525	0.37805	3
0.19631	0.26751	0.38618	3
0.19563	0.26649	0.38211	3
0.19787	0.26923	0.39024	3
0.19316	0.26295	0.37398	3
0.19079	0.25957	0.36585	3
0.19344	0.26333	0.37398	3
0.18951	0.25751	0.36179	3
0.2171	0.29256	0.39676	3
0.2174	0.29292	0.39676	3
0.21735	0.29397	0.40891	3
0.21808	0.29522	0.41296	3
0.21612	0.29198	0.40081	3
0.21726	0.29307	0.40081	3
0.21773	0.29464	0.40891	3
0.218	0.29444	0.40486	3
0.21734	0.29374	0.40486	3
0.21679	0.29205	0.39676	3
0.2312	0.31427	0.42683	3
0.2295	0.31174	0.42276	3
0.22914	0.30952	0.41463	3
0.23254	0.31854	0.44309	3
0.23323	0.31839	0.43902	3
0.22921	0.30956	0.41463	3
0.23029	0.31233	0.42276	3
0.23128	0.31334	0.42276	3
0.23006	0.3132	0.42683	3
0.23004	0.31319	0.42683	3
0.27668	0.33105	0.41909	3
0.27449	0.32609	0.39834	3
0.27549	0.32928	0.41494	3
0.27663	0.33041	0.41494	3
0.27476	0.32751	0.40664	3
0.27186	0.32298	0.39419	3
0.27671	0.32964	0.41079	3
0.27702	0.33134	0.41909	3
0.27294	0.32457	0.39834	3
0.27671	0.32964	0.41079	3
0.35753	0.46145	0.57692	3
0.33105	0.42623	0.52564	3
0.34223	0.44109	0.54701	3
0.35588	0.45911	0.57265	3
0.35347	0.45596	0.56838	3
0.34007	0.43823	0.54274	3
0.34026	0.43843	0.54274	3
0.34455	0.44435	0.55128	3
0.36345	0.46961	0.58974	3
0.35158	0.45347	0.5641	3
0.33996	0.41373	0.48117	3
0.35525	0.43286	0.51046	3
0.36439	0.44461	0.5272	3
0.35525	0.43286	0.51046	3
0.35754	0.43609	0.51464	3
0.34003	0.41376	0.48117	3
0.35098	0.42773	0.50209	3
0.34638	0.42216	0.49372	3
0.36696	0.44791	0.53138	3
0.34854	0.42445	0.49791	3
0.44312	0.56976	0.60494	3
0.47459	0.61129	0.66255	3
0.46296	0.59568	0.64198	3
0.44993	0.57791	0.61728	3
0.50545	0.64998	0.71605	3
0.47483	0.61156	0.66255	3
0.49123	0.63132	0.69136	3
0.44828	0.57569	0.61317	3
0.47201	0.60799	0.65844	3
0.4895	0.62957	0.68724	3
0.75791	0.77731	0.30326	2
0.76727	0.80252	0.25964	2
0.75471	0.77311	0.30697	2
0.75677	0.77731	0.29612	2
0.75642	0.77731	0.29394	2
0.75868	0.78151	0.29071	2
0.76348	0.78992	0.27777	2
0.76136	0.78571	0.28642	2
0.76395	0.79832	0.25992	2
0.75839	0.78151	0.28931	2
0.73727	0.77578	0.20657	2
0.73924	0.78027	0.20214	2
0.72854	0.75785	0.22657	2
0.72849	0.75785	0.22616	2
0.7288	0.75785	0.22769	2
0.73332	0.76682	0.21836	2
0.73795	0.77578	0.20824	2
0.73891	0.78027	0.20125	2
0.7332	0.76682	0.21779	2
0.73579	0.7713	0.21193	2
0.66255	0.64098	0.21676	2
0.66255	0.64185	0.21543	2
0.67078	0.65389	0.21483	2
0.65844	0.63596	0.21793	2
0.65844	0.63636	0.21694	2
0.65844	0.6355	0.21803	2
0.66255	0.64237	0.21511	2
0.6749	0.6602	0.21425	2
0.65844	0.63596	0.21793	2
0.67078	0.6542	0.21465	2
0.55785	0.5492	0.18595	2
0.55372	0.54294	0.19094	2
0.55372	0.54278	0.1926	2
0.55372	0.54361	0.18991	2
0.55372	0.54213	0.19918	2
0.55785	0.54965	0.18472	2
0.56198	0.55693	0.18074	2
0.55372	0.54294	0.19094	2
0.55372	0.54425	0.18691	2
0.54959	0.53734	0.20248	2
0.64198	0.63134	0.20253	2
0.64198	0.63379	0.2001	2
0.64198	0.63279	0.20089	2
0.62963	0.61271	0.2066	2
0.64198	0.63126	0.20273	2
0.62963	0.613	0.20568	2
0.63786	0.62482	0.20412	2
0.64609	0.63807	0.2011	2
0.62963	0.61285	0.20584	2
0.64198	0.63274	0.20115	2
0.68465	0.67463	0.27386	2
0.66805	0.65248	0.31773	2
0.6805	0.66892	0.28673	2
0.6722	0.65895	0.30133	2
0.68465	0.67369	0.27926	2
0.68465	0.67419	0.27697	2
0.68465	0.67463	0.27386	2
0.67635	0.66387	0.29382	2
0.68465	0.67416	0.2757	2
0.6805	0.66956	0.27928	2
0.66116	0.6331	0.20711	2
0.66529	0.63766	0.20736	2
0.68182	0.65966	0.20542	2
0.66529	0.63811	0.20716	2
0.66529	0.63774	0.20732	2
0.67355	0.64919	0.20581	2
0.67355	0.64879	0.20649	2
0.67769	0.65474	0.20509	2
0.67769	0.65486	0.2048	2
0.68595	0.66505	0.20535	2
0.48963	0.46628	0.16865	2
0.48963	0.46696	0.16584	2
0.49378	0.47183	0.16459	2
0.49793	0.47738	0.16409	2
0.49793	0.47843	0.16259	2
0.48963	0.46641	0.16847	2
0.48548	0.46202	0.16886	2
0.48548	0.46118	0.17234	2
0.48963	0.46616	0.16896	2
0.49378	0.47183	0.16459	2
0.74249	0.74249	0.24632	2
0.73391	0.73391	0.26585	2
0.74678	0.74678	0.24246	2
0.73391	0.73391	0.26782	2
0.72532	0.72532	0.27631	2
0.72961	0.72961	0.26881	2
0.74249	0.74249	0.24634	2
0.73391	0.73391	0.26782	2
0.73391	0.73391	0.26211	2
0.7382	0.7382	0.25811	2
0.7973	0.7973	0.21023	2
0.7973	0.7973	0.2083	2
0.7973	0.7973	0.20564	2
0.81081	0.81081	0.19144	2
0.8018	0.8018	0.19954	2
0.7973	0.7973	0.20405	2
0.79279	0.79279	0.21165	2
0.80631	0.80631	0.19613	2
0.7973	0.7973	0.20641	2
0.7973	0.7973	0.20864	2
0.7572	0.74573	0.24093	2
0.7572	0.74682	0.23798	2
0.76543	0.75787	0.23601	2
0.76955	0.76408	0.23354	2
0.76543	0.75792	0.23581	2
0.76955	0.76408	0.23354	2
0.74486	0.73017	0.24259	2
0.74897	0.7351	0.24252	2
0.76543	0.75796	0.23473	2
0.76955	0.76325	0.23404	2
0.82158	0.82158	0.241	2
0.80913	0.80913	0.2493	2
0.81743	0.81743	0.24443	2
0.81743	0.81743	0.24349	2
0.82573	0.82573	0.23985	2
0.82573	0.82573	0.23985	2
0.80498	0.80498	0.24896	2
0.80913	0.80913	0.24735	2
0.81743	0.81743	0.24421	2
0.81328	0.81328	0.24437	2
